INFO [2025-05-09 04:15:06] Starting NBA data fetch script
INFO [2025-05-09 04:16:58] Successfully fetched game 0022400016 (187/1230)
INFO [2025-05-09 04:16:59] Successfully fetched game 0022400011 (188/1230)
INFO [2025-05-09 04:17:00] Successfully fetched game 0022400231 (189/1230)
INFO [2025-05-09 04:17:00] Successfully fetched game 0022400232 (190/1230)
INFO [2025-05-09 04:17:01] Successfully fetched game 0022400229 (191/1230)
INFO [2025-05-09 04:17:02] Successfully fetched game 0022400233 (192/1230)
INFO [2025-05-09 04:17:02] Successfully fetched game 0022400230 (193/1230)
INFO [2025-05-09 04:17:03] Successfully fetched game 0022400236 (194/1230)
INFO [2025-05-09 04:17:04] Successfully fetched game 0022400235 (195/1230)
INFO [2025-05-09 04:17:04] Successfully fetched game 0022400239 (196/1230)
INFO [2025-05-09 04:17:05] Successfully fetched game 0022400241 (197/1230)
INFO [2025-05-09 04:17:06] Successfully fetched game 0022400238 (198/1230)
INFO [2025-05-09 04:17:06] Successfully fetched game 0022400240 (199/1230)
INFO [2025-05-09 04:17:07] Successfully fetched game 0022400234 (200/1230)
INFO [2025-05-09 04:17:08] Successfully fetched game 0022400243 (201/1230)
INFO [2025-05-09 04:17:08] Successfully fetched game 0022400242 (202/1230)
INFO [2025-05-09 04:17:09] Successfully fetched game 0022400237 (203/1230)
INFO [2025-05-09 04:17:10] Successfully fetched game 0022400244 (204/1230)
INFO [2025-05-09 04:17:10] Successfully fetched game 0022400247 (205/1230)
INFO [2025-05-09 04:17:14] Successfully fetched game 0022400249 (206/1230)
INFO [2025-05-09 04:17:14] Successfully fetched game 0022400245 (207/1230)
INFO [2025-05-09 04:17:15] Successfully fetched game 0022400246 (208/1230)
INFO [2025-05-09 04:17:16] Successfully fetched game 0022400251 (209/1230)
INFO [2025-05-09 04:17:16] Successfully fetched game 0022400250 (210/1230)
INFO [2025-05-09 04:17:17] Successfully fetched game 0022400248 (211/1230)
INFO [2025-05-09 04:17:17] Successfully fetched game 0022400024 (212/1230)
INFO [2025-05-09 04:17:18] Successfully fetched game 0022400023 (213/1230)
INFO [2025-05-09 04:17:19] Successfully fetched game 0022400025 (214/1230)
INFO [2025-05-09 04:17:19] Successfully fetched game 0022400026 (215/1230)
INFO [2025-05-09 04:17:20] Successfully fetched game 0022400022 (216/1230)
INFO [2025-05-09 04:17:21] Successfully fetched game 0022400021 (217/1230)
INFO [2025-05-09 04:17:21] Successfully fetched game 0022400252 (218/1230)
INFO [2025-05-09 04:17:22] Successfully fetched game 0022400257 (219/1230)
INFO [2025-05-09 04:17:22] Successfully fetched game 0022400255 (220/1230)
INFO [2025-05-09 04:17:23] Successfully fetched game 0022400253 (221/1230)
INFO [2025-05-09 04:17:24] Successfully fetched game 0022400258 (222/1230)
INFO [2025-05-09 04:17:24] Successfully fetched game 0022400259 (223/1230)
INFO [2025-05-09 04:17:25] Successfully fetched game 0022400256 (224/1230)
INFO [2025-05-09 04:17:25] Successfully fetched game 0022400254 (225/1230)
INFO [2025-05-09 04:17:26] Successfully fetched game 0022400262 (226/1230)
INFO [2025-05-09 04:17:27] Successfully fetched game 0022400261 (227/1230)
INFO [2025-05-09 04:17:27] Successfully fetched game 0022400263 (228/1230)
INFO [2025-05-09 04:17:28] Successfully fetched game 0022400260 (229/1230)
INFO [2025-05-09 04:17:28] Successfully fetched game 0022400031 (230/1230)
INFO [2025-05-09 04:17:29] Successfully fetched game 0022400029 (231/1230)
INFO [2025-05-09 04:17:30] Successfully fetched game 0022400030 (232/1230)
INFO [2025-05-09 04:17:30] Successfully fetched game 0022400032 (233/1230)
INFO [2025-05-09 04:17:31] Successfully fetched game 0022400028 (234/1230)
INFO [2025-05-09 04:17:32] Successfully fetched game 0022400033 (235/1230)
INFO [2025-05-09 04:17:32] Successfully fetched game 0022400034 (236/1230)
INFO [2025-05-09 04:17:33] Successfully fetched game 0022400027 (237/1230)
INFO [2025-05-09 04:17:33] Successfully fetched game 0022400265 (238/1230)
INFO [2025-05-09 04:17:34] Successfully fetched game 0022400270 (239/1230)
INFO [2025-05-09 04:17:35] Successfully fetched game 0022400269 (240/1230)
INFO [2025-05-09 04:17:35] Successfully fetched game 0022400267 (241/1230)
INFO [2025-05-09 04:17:36] Successfully fetched game 0022400266 (242/1230)
INFO [2025-05-09 04:17:36] Successfully fetched game 0022400268 (243/1230)
INFO [2025-05-09 04:17:37] Successfully fetched game 0022400264 (244/1230)
INFO [2025-05-09 04:17:37] Successfully fetched game 0022400272 (245/1230)
INFO [2025-05-09 04:17:38] Successfully fetched game 0022400275 (246/1230)
INFO [2025-05-09 04:17:39] Successfully fetched game 0022400273 (247/1230)
INFO [2025-05-09 04:17:39] Successfully fetched game 0022400271 (248/1230)
INFO [2025-05-09 04:17:40] Successfully fetched game 0022400274 (249/1230)
INFO [2025-05-09 04:17:41] Successfully fetched game 0022400276 (250/1230)
INFO [2025-05-09 04:17:41] Successfully fetched game 0022400283 (251/1230)
INFO [2025-05-09 04:17:42] Successfully fetched game 0022400280 (252/1230)
INFO [2025-05-09 04:17:42] Successfully fetched game 0022400282 (253/1230)
INFO [2025-05-09 04:17:43] Successfully fetched game 0022400285 (254/1230)
INFO [2025-05-09 04:17:44] Successfully fetched game 0022400277 (255/1230)
INFO [2025-05-09 04:17:44] Successfully fetched game 0022400284 (256/1230)
INFO [2025-05-09 04:17:45] Successfully fetched game 0022400279 (257/1230)
INFO [2025-05-09 04:17:45] Successfully fetched game 0022400281 (258/1230)
INFO [2025-05-09 04:17:49] Successfully fetched game 0022400278 (259/1230)
INFO [2025-05-09 04:17:49] Successfully fetched game 0022400035 (260/1230)
INFO [2025-05-09 04:17:50] Successfully fetched game 0022400037 (261/1230)
INFO [2025-05-09 04:17:50] Successfully fetched game 0022400039 (262/1230)
INFO [2025-05-09 04:17:51] Successfully fetched game 0022400036 (263/1230)
INFO [2025-05-09 04:17:52] Successfully fetched game 0022400038 (264/1230)
INFO [2025-05-09 04:17:52] Successfully fetched game 0022400299 (265/1230)
INFO [2025-05-09 04:17:53] Successfully fetched game 0022400297 (266/1230)
INFO [2025-05-09 04:17:53] Successfully fetched game 0022400293 (267/1230)
INFO [2025-05-09 04:17:54] Successfully fetched game 0022400298 (268/1230)
INFO [2025-05-09 04:17:55] Successfully fetched game 0022400292 (269/1230)
INFO [2025-05-09 04:17:55] Successfully fetched game 0022400295 (270/1230)
INFO [2025-05-09 04:17:56] Successfully fetched game 0022400289 (271/1230)
INFO [2025-05-09 04:17:57] Successfully fetched game 0022400290 (272/1230)
INFO [2025-05-09 04:17:57] Successfully fetched game 0022400296 (273/1230)
INFO [2025-05-09 04:17:58] Successfully fetched game 0022400294 (274/1230)
INFO [2025-05-09 04:17:59] Successfully fetched game 0022400288 (275/1230)
