nba_id,year,player_name,bref_id,team,FT_PERC,FTPerc,games,is_aggregate_team
65,1999,Greg Minor,minorgr01,BOS,0.75,0.75,44,False
731,1999,Greg Ostertag,ostergr01,UTA,0.62,0.62,48,False
165,1999,Hakeem Olajuwon,olajuha01,HOU,0.717,0.717,50,False
265,1999,Harvey Grant,grantha01,PHI,0.724,0.724,47,False
906,1999,Haywoode Workman,workmha01,MIL,0.787,0.787,29,False
1006,1999,Herb Williams,willihe01,NYK,1.0,1.0,6,False
765,1999,Hersey Hawkins,hawkihe01,SEA,0.902,0.902,50,False
270,1999,Horace Grant,grantho01,ORL,0.671,0.671,50,False
73,1999,Hot Rod Williams,williho01,DAL,0.7,0.7,25,False
458,1999,Howard Eisley,eisleho01,UTA,0.838,0.838,50,False
93,1999,Hubert Davis,davishu01,DAL,0.88,0.88,50,False
1134,1999,Isaac Austin,austiis01,ORL,0.669,0.669,49,False
375,1999,Isaiah Rider,rideris01,POR,0.755,0.755,47,False
1764,1999,J.R. Henderson,hendejr01,VAN,0.556,0.556,30,False
462,1999,J.R. Reid,reidjr01,2TM,0.766,0.766,41,True
1521,1999,Jacque Vaughn,vaughja01,UTA,0.833,0.833,19,False
1751,1999,Jahidi White,whiteja01,WAS,0.429,0.429,20,False
147,1999,Jalen Rose,roseja01,IND,0.791,0.791,49,False
469,1999,Jamal Mashburn,mashbja01,MIA,0.721,0.721,24,False
1526,1999,James Cotton,cottoja02,SEA,0.722,0.722,10,False
381,1999,James Robinson,robinja02,2TM,0.683,0.683,31,True
994,1999,Jamie Feick,feickja01,2TM,0.717,0.717,28,True
320,1999,Jamie Watson,watsoja01,MIA,,,3,False
1114,1999,Jaren Jackson,jacksja01,SAS,0.821,0.821,47,False
679,1999,Jason Caffey,caffeja01,GSW,0.633,0.633,35,False
467,1999,Jason Kidd,kiddja01,PHO,0.757,0.757,50,False
987,1999,Jason Sasser,sasseja01,VAN,0.5,0.5,6,False
1715,1999,Jason Williams,willija02,SAC,0.752,0.752,50,False
420,1999,Jayson Williams,willija01,NJN,0.565,0.565,30,False
204,1999,Jeff Hornacek,hornaje01,UTA,0.893,0.893,48,False
976,1999,Jeff McInnis,mcinnje01,WAS,0.75,0.75,35,False
1852,1999,Jeff Sheppard,sheppje01,ATL,0.615,0.615,18,False
1741,1999,Jelani McCoy,mccoyje01,SEA,0.5,0.5,26,False
1532,1999,Jerald Honeycutt,honeyje01,2TM,0.7,0.7,16,True
979,1999,Jermaine O'Neal,onealje01,POR,0.514,0.514,36,False
1744,1999,Jerome James,jamesje01,SAC,0.5,0.5,16,False
760,1999,Jerome Kersey,kerseje01,SAS,0.429,0.429,45,False
966,1999,Jerome Williams,willije01,DET,0.673,0.673,50,False
711,1999,Jerry Stackhouse,stackje01,DET,0.85,0.85,42,False
754,1999,Jim Jackson,jacksji01,POR,0.842,0.842,49,False
29,1999,Jim McIlvaine,mcilvji01,NJN,0.667,0.667,22,False
1429,1999,Jimmy Oliver,oliveji01,PHO,,,2,False
247,1999,Joe Dumars,dumarjo01,DET,0.836,0.836,38,False
170,1999,Joe Kleine,kleinjo01,PHO,0.667,0.667,31,False
693,1999,Joe Smith,smithjo02,MIN,0.755,0.755,43,False
341,1999,Joe Wolf,wolfjo01,CHH,0.0,0.0,3,False
715,1999,John Coker,cokerjo01,WAS,0.833,0.833,14,False
180,1999,John Crotty,crottjo01,2TM,0.86,0.86,27,True
317,1999,John Starks,starkjo01,GSW,0.74,0.74,50,False
304,1999,John Stockton,stockjo01,UTA,0.811,0.811,50,False
1519,1999,John Thomas,thomajo02,TOR,0.563,0.563,39,False
961,1999,John Wallace,wallajo01,TOR,0.7,0.7,48,False
271,1999,Johnny Newman,newmajo01,CLE,0.81,0.81,50,False
1511,1999,Johnny Taylor,taylojo01,DEN,0.739,0.739,36,False
468,1999,Jon Barry,barryjo01,SAC,0.845,0.845,43,False
1801,1999,Jonathan Kerner,kernejo01,ORL,,,1,False
146,1999,Jud Buechler,buechju01,DET,0.722,0.722,50,False
436,1999,Juwan Howard,howarju01,WAS,0.753,0.753,36,False
252,1999,Karl Malone,malonka01,UTA,0.788,0.788,49,False
173,1999,Keith Askins,askinke01,MIA,0.625,0.625,33,False
1522,1999,Keith Booth,boothke01,CHI,0.5,0.5,39,False
1569,1999,Keith Closs,closske01,LAC,0.8,0.8,15,False
1496,1999,Keith Van Horn,vanhoke01,NJN,0.859,0.859,42,False
1820,1999,Kelly McCarty,mccarke01,DEN,,,2,False
1509,1999,Kelvin Cato,catoke01,POR,0.507,0.507,43,False
383,1999,Kendall Gill,gillke01,NJN,0.683,0.683,50,False
72,1999,Kenny Anderson,anderke01,BOS,0.832,0.832,34,False
1721,1999,Keon Clark,clarkke01,DEN,0.568,0.568,28,False
954,1999,Kerry Kittles,kittlke01,NJN,0.772,0.772,46,False
708,1999,Kevin Garnett,garneke01,MIN,0.704,0.704,47,False
1563,1999,Kevin Ollie,ollieke01,2TM,0.714,0.714,8,True
788,1999,Kevin Willis,willike02,TOR,0.839,0.839,42,False
234,1999,Khalid Reeves,reevekh01,DET,0.571,0.571,11,False
977,1999,Kobe Bryant,bryanko01,LAL,0.839,0.839,50,False
1748,1999,Korleone Young,youngko01,DET,1.0,1.0,3,False
1600,1999,Kornél Dávid,davidko01,CHI,0.811,0.811,50,False
703,1999,Kurt Thomas,thomaku01,NYK,0.611,0.611,50,False
111,1999,LaPhonso Ellis,ellisla01,ATL,0.705,0.705,20,False
441,1999,Lamond Murray,murrala01,LAC,0.803,0.803,50,False
1716,1999,Larry Hughes,hughela01,PHI,0.709,0.709,50,False
913,1999,Larry Johnson,johnsla02,NYK,0.817,0.817,49,False
84,1999,Latrell Sprewell,sprewla01,NYK,0.812,0.812,37,False
1444,1999,Lawrence Funderburke,fundela01,SAC,0.708,0.708,47,False
195,1999,Lee Mayberry,maybele01,VAN,0.8,0.8,9,False
283,1999,Lindsey Hunter,hunteli01,DET,0.753,0.753,49,False
1036,1999,Litterial Green,greenli01,CLE,,,1,False
684,1999,Loren Meyer,meyerlo01,DEN,0.5,0.5,14,False
953,1999,Lorenzen Wright,wrighlo02,LAC,0.692,0.692,48,False
919,1999,Loy Vaught,vaughlo01,DET,0.643,0.643,37,False
26,1999,Luc Longley,longllu01,PHO,0.776,0.776,39,False
446,1999,Lucious Harris,harrilu01,NJN,0.75,0.75,36,False
1626122,1999,Makhtar N'Diaye,ndiayma01,VAN,0.75,0.75,4,False
990,1999,Malik Rose,rosema01,SAS,0.671,0.671,47,False
907,1999,Malik Sealy,sealyma01,MIN,0.902,0.902,31,False
948,1999,Marcus Camby,cambyma01,NYK,0.553,0.553,46,False
712,1999,Mario Bennett,bennema01,CHI,0.75,0.75,3,False
53,1999,Mario Elie,eliema01,SAS,0.866,0.866,47,False
1858,1999,Mark Baker,bakerla01,TOR,,,1,False
95,1999,Mark Bryant,bryanma01,CHI,0.645,0.645,45,False
707,1999,Mark Davis,davisma02,MIA,0.833,0.833,4,False
971,1999,Mark Hendrickson,hendrma01,NJN,0.84,0.84,22,False
349,1999,Mark Jackson,jacksma01,IND,0.823,0.823,49,False
1855,1999,Mark Macon,maconma01,DET,,,7,False
998,1999,Mark Pope,popema01,IND,0.0,0.0,4,False
1110,1999,Mark Strickland,stricma01,MIA,0.731,0.731,32,False
770,1999,Mark West,westma01,ATL,0.356,0.356,49,False
1527,1999,Marko Milič,milicma01,PHO,,,11,False
1831,1999,Marlon Garnett,garnema01,BOS,0.75,0.75,24,False
55,1999,Marty Conlon,conloma01,MIA,1.0,1.0,7,False
672,1999,Matt Bullard,bullama01,HOU,0.7,0.7,41,False
761,1999,Matt Geiger,geigema01,PHI,0.797,0.797,50,False
1723,1999,Matt Harpring,harprma01,ORL,0.713,0.713,50,False
1074,1999,Matt Maloney,malonma01,HOU,0.909,0.909,15,False
1508,1999,Maurice Taylor,tayloma01,LAC,0.728,0.728,46,False
688,1999,Michael Curry,currymi01,MIL,0.797,0.797,50,False
1722,1999,Michael Dickerson,dickemi01,HOU,0.639,0.639,50,False
1720,1999,Michael Doleac,doleami01,ORL,0.675,0.675,49,False
714,1999,Michael Finley,finlemi01,DAL,0.823,0.823,50,False
1138,1999,Michael Hawkins,hawkimi01,SAC,1.0,1.0,24,False
1709,1999,Michael Olowokandi,olowomi01,LAC,0.483,0.483,45,False
63,1999,Michael Smith,smithmi02,VAN,0.594,0.594,48,False
1565,1999,Michael Stewart,stewami01,TOR,0.68,0.68,42,False
52,1999,Micheal Williams,willimi02,TOR,,,2,False
1710,1999,Mike Bibby,bibbymi01,VAN,0.751,0.751,50,False
1630,1999,Mikki Moore,mooremi01,DET,1.0,1.0,2,False
1750,1999,Miles Simon,simonmi01,ORL,,,5,False
782,1999,Mitch Richmond,richmmi01,WAS,0.857,0.857,50,False
348,1999,Mitchell Butler,butlemi02,CLE,0.719,0.719,31,False
42,1999,Monty Williams,willimo01,DEN,0.5,0.5,1,False
983,1999,Moochie Norris,norrimo01,SEA,0.375,0.375,12,False
302,1999,Mookie Blaylock,blaylmo01,ATL,0.758,0.758,48,False
177,1999,Muggsy Bogues,boguemu01,GSW,0.861,0.861,36,False
1737,1999,Nazr Mohammed,mohamna01,PHI,0.571,0.571,26,False
1861,1999,Negele Knight,knighne01,TOR,0.5,0.5,6,False
98,1999,Nick Anderson,anderni01,ORL,0.611,0.611,47,False
89,1999,Nick Van Exel,vanexni01,DEN,0.811,0.811,50,False
178,1999,Olden Polynice,polynol01,SEA,0.309,0.309,48,False
932,1999,Oliver Miller,milleol01,SAC,,,4,False
970,1999,Othella Harrington,harriot01,HOU,0.721,0.721,41,False
901,1999,Otis Thorpe,thorpot01,WAS,0.698,0.698,49,False
136,1999,P.J. Brown,brownpj01,MIA,0.774,0.774,50,False
1727,1999,Pat Garrity,garripa01,PHO,0.714,0.714,39,False
121,1999,Patrick Ewing,ewingpa01,NYK,0.706,0.706,38,False
1514,1999,Paul Grant,grantpa01,2TM,,,6,True
1718,1999,Paul Pierce,piercpa01,BOS,0.713,0.713,48,False
978,1999,Peja Stojaković,stojape01,SAC,0.851,0.851,48,False
432,1999,Pete Chilcutt,chilcpe01,VAN,0.824,0.824,46,False
1824,1999,Peter Aluma,alumape01,SAC,,,2,False
71,1999,Pooh Richardson,richapo01,LAC,1.0,1.0,11,False
461,1999,Popeye Jones,jonespo01,BOS,0.824,0.824,18,False
1711,1999,Raef LaFrentz,lafrera01,DEN,0.75,0.75,12,False
1872,1999,Randell Jackson,jacksra02,WAS,0.656,0.656,27,False
753,1999,Randy Brown,brownra02,CHI,0.757,0.757,39,False
988,1999,Randy Livingston,livinra01,PHO,1.0,1.0,1,False
1740,1999,Rashard Lewis,lewisra02,SEA,0.571,0.571,20,False
739,1999,Rasheed Wallace,wallara01,POR,0.732,0.732,49,False
1725,1999,Rasho Nesterović,nestera01,MIN,1.0,1.0,2,False
951,1999,Ray Allen,allenra02,MIL,0.903,0.903,50,False
674,1999,Reggie Jordan,jordare01,MIN,0.553,0.553,27,False
397,1999,Reggie Miller,millere01,IND,0.915,0.915,50,False
1073,1999,Reggie Slater,slatere01,TOR,0.624,0.624,30,False
364,1999,Rex Chapman,chapmre01,PHO,0.835,0.835,38,False
777,1999,Rex Walters,waltere01,MIA,0.826,0.826,33,False
1594,1999,Rick Brunson,brunsri01,NYK,0.278,0.278,17,False
296,1999,Rick Fox,foxri01,LAL,0.742,0.742,44,False
328,1999,Rick Mahorn,mahorri01,PHI,0.375,0.375,16,False
1729,1999,Ricky Davis,davisri01,CHH,0.763,0.763,46,False
22,1999,Rik Smits,smitsri01,IND,0.818,0.818,49,False
109,1999,Robert Horry,horryro01,LAL,0.739,0.739,38,False
123,1999,Robert Pack,packro01,DAL,0.818,0.818,25,False
1714,1999,Robert Traylor,traylro01,MIL,0.538,0.538,49,False
393,1999,Rod Strickland,stricro02,WAS,0.746,0.746,44,False
915,1999,Rodney Rogers,rogerro01,LAC,0.673,0.673,47,False
1518,1999,Rodrick Rhodes,rhodero01,2TM,0.64,0.64,13,True
166,1999,Ron Harper,harpero01,CHI,0.703,0.703,35,False
1500,1999,Ron Mercer,mercero01,BOS,0.79,0.79,41,False
938,1999,Rony Seikaly,seikaro01,NJN,0.389,0.389,9,False
1728,1999,Roshown McLeod,mcleoro01,ATL,0.822,0.822,34,False
1739,1999,Ruben Patterson,patteru01,LAL,0.71,0.71,24,False
1601,1999,Rusty LaRue,larueru01,CHI,1.0,1.0,43,False
1756,1999,Ryan Stack,stackry01,CLE,0.95,0.95,18,False
208,1999,Sam Cassell,cassesa01,2TM,0.94,0.94,8,True
1734,1999,Sam Jacobson,jacobsa01,LAL,1.0,1.0,2,False
694,1999,Sam Mack,macksa01,2TM,0.879,0.879,44,True
417,1999,Sam Mitchell,mitchsa01,MIN,0.764,0.764,50,False
64,1999,Sam Perkins,perkisa01,IND,0.717,0.717,48,False
955,1999,Samaki Walker,walkesa01,DAL,0.541,0.541,39,False
1513,1999,Scot Pollard,pollasc01,SAC,0.696,0.696,16,False
197,1999,Scott Burrell,burresc01,NJN,0.81,0.81,32,False
281,1999,Scott Williams,willisc01,2TM,0.571,0.571,7,True
937,1999,Scottie Pippen,pippesc01,HOU,0.721,0.721,50,False
251,1999,Sean Elliott,elliose01,SAS,0.757,0.757,50,False
1752,1999,Sean Marks,marksse01,TOR,0.5,0.5,8,False
399,1999,Sean Rooks,rooksse01,LAL,0.708,0.708,36,False
1742,1999,Shammond Williams,willish01,ATL,0.75,0.75,2,False
1000,1999,Shandon Anderson,andersh01,UTA,0.712,0.712,50,False
406,1999,Shaquille O'Neal,onealsh01,LAL,0.54,0.54,49,False
949,1999,Shareef Abdur-Rahim,abdursh01,VAN,0.841,0.841,50,False
762,1999,Shawn Bradley,bradlsh01,DAL,0.748,0.748,49,False
431,1999,Shawn Kemp,kempsh01,CLE,0.789,0.789,42,False
704,1999,Shawn Respert,respesh01,PHO,0.7,0.7,12,False
428,1999,Sherman Douglas,douglsh01,LAC,0.632,0.632,30,False
278,1999,Stacey Augmon,augmost01,POR,0.684,0.684,48,False
914,1999,Stanley Roberts,roberst01,HOU,0.5,0.5,6,False
950,1999,Stephon Marbury,marbust01,2TM,0.799,0.799,49,True
1667,1999,Steve Henson,hensost01,DET,1.0,1.0,4,False
70,1999,Steve Kerr,kerrst01,SAS,0.886,0.886,44,False
959,1999,Steve Nash,nashst01,DAL,0.826,0.826,40,False
120,1999,Steve Smith,smithst01,ATL,0.849,0.849,36,False
1037,1999,Stojko Vranković,vrankst01,LAC,,,2,False
1505,1999,Tariq Abdul-Wahad,abdulta01,SAC,0.691,0.691,49,False
210,1999,Terrell Brandon,brandte01,2TM,0.833,0.833,36,True
187,1999,Terry Cummings,cummite01,GSW,0.711,0.711,50,False
426,1999,Terry Davis,daviste01,WAS,0.737,0.737,37,False
143,1999,Terry Dehere,deherte01,2TM,0.714,0.714,26,True
371,1999,Terry Mills,millste01,MIA,0.5,0.5,1,False
345,1999,Terry Porter,portete01,MIA,0.831,0.831,50,False
689,1999,Theo Ratliff,ratlith01,PHI,0.725,0.725,50,False
1847,1999,Thurl Bailey,baileth01,UTA,0.735,0.735,43,False
1495,1999,Tim Duncan,duncati01,SAS,0.69,0.69,50,False
896,1999,Tim Hardaway,hardati01,MIA,0.812,0.812,48,False
100,1999,Tim Legler,legleti01,WAS,0.5,0.5,30,False
1501,1999,Tim Thomas,thomati01,2TM,0.652,0.652,50,True
1753,1999,Toby Bailey,baileto01,PHO,0.692,0.692,27,False
957,1999,Todd Fuller,fulleto02,UTA,0.6,0.6,42,False
339,1999,Tom Gugliotta,guglito01,PHO,0.794,0.794,43,False
67,1999,Tom Hammonds,hammoto01,MIN,0.64,0.64,49,False
389,1999,Toni Kukoč,kukocto01,CHI,0.74,0.74,44,False
1499,1999,Tony Battie,battito01,BOS,0.672,0.672,50,False
960,1999,Tony Delk,delkto01,GSW,0.648,0.648,36,False
763,1999,Tony Massenburg,masseto01,VAN,0.665,0.665,43,False
1503,1999,Tracy McGrady,mcgratr01,TOR,0.726,0.726,49,False
145,1999,Tracy Murray,murratr01,WAS,0.81,0.81,36,False
696,1999,Travis Best,besttr01,IND,0.843,0.843,49,False
969,1999,Travis Knight,knightr01,LAL,0.759,0.759,37,False
1576,1999,Travis Williams,willitr01,CHH,0.75,0.75,8,False
1868,1999,Trevor Winter,wintetr01,MIN,,,1,False
1607,1999,Troy Hudson,hudsotr01,LAC,0.895,0.895,25,False
895,1999,Tyrone Corbin,corbity01,ATL,0.65,0.65,47,False
238,1999,Tyrone Hill,hillty01,2TM,0.54,0.54,38,True
1838,1999,Tyrone Nesby,nesbyty01,LAC,0.782,0.782,50,False
1731,1999,Tyronn Lue,luety01,LAL,0.571,0.571,15,False
1755,1999,Tyson Wheeler,wheelty01,DEN,0.5,0.5,1,False
137,1999,Vernon Maxwell,maxweve01,SAC,0.737,0.737,46,False
452,1999,Vin Baker,bakervi01,SEA,0.45,0.45,34,False
1713,1999,Vince Carter,cartevi01,TOR,0.761,0.761,50,False
219,1999,Vinny Del Negro,delnevi01,MIL,0.8,0.8,48,False
958,1999,Vitaly Potapenko,potapvi01,2TM,0.587,0.587,50,True
124,1999,Vlade Divac,divacvl01,SAC,0.702,0.702,50,False
1735,1999,Vladimir Stepania,stepavl01,SEA,0.525,0.525,23,False
702,1999,Voshon Lenard,lenarvo01,MIA,0.727,0.727,12,False
1005,1999,Walt Williams,williwa02,POR,0.832,0.832,48,False
962,1999,Walter McCarty,mccarwa01,BOS,0.702,0.702,32,False
445,1999,Wesley Person,persowe01,CLE,0.604,0.604,45,False
781,1999,Will Perdue,perduwi01,SAS,0.538,0.538,37,False
1061,1999,William Cunningham,cunniwi01,2TM,0.0,0.0,16,True
416,1999,Willie Burton,burtowi01,CHH,0.5,0.5,3,False
980,1999,Zydrunas Ilgauskas,ilgauzy01,CLE,0.6,0.6,5,False
920,2000,A.C. Green,greenac01,LAL,0.695,0.695,82,False
1920,2000,A.J. Bramlett,bramlaj01,CLE,,,8,False
243,2000,Aaron McKie,mckieaa01,PHI,0.829,0.829,82,False
1425,2000,Aaron Williams,williaa01,WAS,0.726,0.726,81,False
228,2000,Adam Keefe,keefead01,UTA,0.806,0.806,62,False
1502,2000,Adonal Foyle,foylead01,GSW,0.378,0.378,76,False
1559,2000,Adrian Griffin,griffad01,BOS,0.753,0.753,72,False
1733,2000,Al Harrington,harrial01,IND,0.703,0.703,50,False
673,2000,Alan Henderson,hendeal01,ATL,0.671,0.671,82,False
1893,2000,Aleksandar Radojević,radojal01,TOR,0.5,0.5,3,False
275,2000,Allan Houston,houstal01,NYK,0.838,0.838,82,False
947,2000,Allen Iverson,iversal01,PHI,0.713,0.713,70,False
297,2000,Alonzo Mourning,mournal01,MIA,0.711,0.711,79,False
1541,2000,Alvin Williams,willial02,TOR,0.738,0.738,55,False
1754,2000,Andrae Patterson,pattean01,MIN,,,5,False
1889,2000,Andre Miller,millean02,CLE,0.774,0.774,82,False
692,2000,Andrew DeClercq,declean01,CLE,0.588,0.588,82,False
457,2000,Andrew Lang,langan01,NYK,0.429,0.429,19,False
358,2000,Anfernee Hardaway,hardaan01,PHO,0.79,0.79,60,False
1712,2000,Antawn Jamison,jamisan01,GSW,0.611,0.611,43,False
138,2000,Anthony Avent,aventan01,LAC,0.719,0.719,49,False
1853,2000,Anthony Carter,cartean01,MIA,0.75,0.75,79,False
1533,2000,Anthony Johnson,johnsan02,2TM,0.718,0.718,56,True
193,2000,Anthony Mason,masonan01,CHH,0.746,0.746,82,False
292,2000,Anthony Miller,millean01,HOU,0.51,0.51,35,False
1515,2000,Anthony Parker,parkean01,ORL,0.727,0.727,16,False
324,2000,Anthony Peeler,peelean01,MIN,0.798,0.798,82,False
156,2000,Antoine Carr,carran01,VAN,0.786,0.786,21,False
952,2000,Antoine Walker,walkean02,BOS,0.699,0.699,82,False
1498,2000,Antonio Daniels,daniean01,SAS,0.713,0.713,68,False
213,2000,Antonio Davis,davisan01,TOR,0.765,0.765,79,False
176,2000,Antonio Harvey,harvean01,POR,0.583,0.583,19,False
226,2000,Antonio Lang,langan02,2TM,0.8,0.8,10,True
686,2000,Antonio McDyess,mcdyean01,DEN,0.626,0.626,81,False
288,2000,Armen Gilliam,gilliar01,UTA,0.779,0.779,50,False
717,2000,Arvydas Sabonis,sabonar01,POR,0.843,0.843,66,False
1506,2000,Austin Croshere,croshau01,IND,0.848,0.848,81,False
422,2000,Avery Johnson,johnsav01,SAS,0.735,0.735,82,False
769,2000,B.J. Armstrong,armstbj01,CHI,0.88,0.88,27,False
1884,2000,Baron Davis,davisba01,CHH,0.634,0.634,82,False
989,2000,Ben Davis,davisbe01,PHO,,,5,False
1112,2000,Ben Wallace,wallabe01,ORL,0.474,0.474,81,False
104,2000,Benoit Benjamin,benjabe01,CLE,,,3,False
223,2000,Bill Curley,curlebi01,2TM,0.72,0.72,28,True
82,2000,Bill Wennington,wennibi01,SAC,1.0,1.0,7,False
182,2000,Billy Owens,owensbi01,2TM,0.594,0.594,62,True
902,2000,Bimbo Coles,colesbi01,ATL,0.817,0.817,80,False
448,2000,Bo Outlaw,outlabo01,ORL,0.506,0.506,82,False
682,2000,Bob Sura,surabo01,CLE,0.697,0.697,73,False
1517,2000,Bobby Jackson,jacksbo01,MIN,0.776,0.776,73,False
184,2000,Bobby Phills,phillbo01,CHH,0.723,0.723,28,False
1719,2000,Bonzi Wells,wellsbo01,POR,0.682,0.682,66,False
1802,2000,Brad Miller,millebr01,CHH,0.785,0.785,55,False
699,2000,Brent Barry,barrybr01,SEA,0.809,0.809,80,False
85,2000,Brent Price,pricebr01,VAN,0.872,0.872,41,False
1510,2000,Brevin Knight,knighbr01,CLE,0.761,0.761,65,False
258,2000,Brian Grant,grantbr01,POR,0.675,0.675,63,False
216,2000,Brian Shaw,shawbr01,LAL,0.759,0.759,74,False
1730,2000,Brian Skinner,skinnbr01,LAC,0.662,0.662,33,False
1477,2000,Bruce Bowen,bowenbr01,2TM,0.581,0.581,69,True
1743,2000,Bruno Šundov,sundobr01,DAL,1.0,1.0,14,False
735,2000,Bryant Reeves,reevebr01,VAN,0.648,0.648,69,False
179,2000,Bryant Stith,stithbr01,DEN,0.831,0.831,45,False
1724,2000,Bryce Drew,drewbr01,HOU,0.849,0.849,72,False
935,2000,Bryon Russell,russebr01,UTA,0.75,0.75,82,False
1898,2000,Cal Bowdler,bowdlca01,ATL,0.632,0.632,46,False
384,2000,Calbert Cheaney,cheanca01,BOS,0.429,0.429,67,False
1916,2000,Calvin Booth,boothca01,WAS,0.714,0.714,11,False
435,2000,Carlos Rogers,rogerca01,HOU,0.591,0.591,53,False
76,2000,Cedric Ceballos,cebalce01,DAL,0.843,0.843,69,False
1538,2000,Cedric Henderson,hendece02,CLE,0.663,0.663,61,False
787,2000,Charles Barkley,barklch01,HOU,0.645,0.645,20,False
1869,2000,Charles Jones,jonesch03,LAC,0.739,0.739,56,False
891,2000,Charles Oakley,oaklech01,TOR,0.776,0.776,80,False
369,2000,Charlie Ward,wardch01,NYK,0.828,0.828,72,False
1497,2000,Chauncey Billups,billuch01,DEN,0.841,0.841,13,False
685,2000,Cherokee Parks,parksch02,VAN,0.649,0.649,56,False
1512,2000,Chris Anstey,anstech01,CHI,0.789,0.789,73,False
713,2000,Chris Carr,carrch01,2TM,0.856,0.856,57,True
164,2000,Chris Childs,childch01,NYK,0.797,0.797,71,False
1544,2000,Chris Crawford,crawfch01,ATL,0.778,0.778,55,False
201,2000,Chris Dudley,dudlech02,NYK,0.333,0.333,47,False
423,2000,Chris Gatling,gatlich01,2TM,0.713,0.713,85,True
1914,2000,Chris Herren,herrech01,DEN,0.675,0.675,45,False
168,2000,Chris Mills,millsch01,GSW,0.81,0.81,20,False
904,2000,Chris Mullin,mullich01,IND,0.902,0.902,47,False
185,2000,Chris Webber,webbech01,SAC,0.751,0.751,75,False
43,2000,Chris Whitney,whitnch01,WAS,0.848,0.848,82,False
363,2000,Christian Laettner,laettch01,DET,0.812,0.812,82,False
456,2000,Chuck Person,persoch01,SEA,0.5,0.5,37,False
1088,2000,Chucky Atkins,atkinch01,ORL,0.729,0.729,82,False
359,2000,Chucky Brown,brownch01,2TM,0.692,0.692,63,True
221,2000,Clarence Weatherspoon,weathcl01,MIA,0.738,0.738,78,False
361,2000,Clifford Robinson,robincl02,PHO,0.782,0.782,80,False
1736,2000,Corey Benjamin,benjaco01,CHI,0.598,0.598,48,False
1894,2000,Corey Maggette,maggeco01,ORL,0.751,0.751,77,False
916,2000,Corie Blount,blounco01,PHO,0.576,0.576,38,False
722,2000,Corliss Williamson,willico02,SAC,0.769,0.769,76,False
724,2000,Cory Alexander,alexaco01,DEN,0.773,0.773,29,False
1749,2000,Cuttino Mobley,moblecu01,HOU,0.847,0.847,81,False
905,2000,Dale Davis,davisda01,IND,0.685,0.685,74,False
107,2000,Dale Ellis,ellisda01,2TM,0.692,0.692,42,True
1800,2000,Damon Jones,jonesda01,2TM,0.667,0.667,55,True
757,2000,Damon Stoudamire,stoudda01,POR,0.841,0.841,78,False
105,2000,Dan Majerle,majerda01,MIA,0.812,0.812,69,False
344,2000,Dana Barros,barroda01,BOS,0.868,0.868,72,False
198,2000,Danny Ferry,ferryda01,CLE,0.912,0.912,63,False
1504,2000,Danny Fortson,fortsda01,BOS,0.735,0.735,55,False
330,2000,Danny Manning,mannida01,MIL,0.654,0.654,72,False
353,2000,Darrell Armstrong,armstda01,ORL,0.911,0.911,82,False
239,2000,Darrick Martin,martida01,SAC,0.824,0.824,71,False
1032,2000,Darvin Ham,hamda01,MIL,0.449,0.449,35,False
764,2000,David Robinson,robinda01,SAS,0.726,0.726,80,False
133,2000,David Wesley,wesleda01,CHH,0.778,0.778,82,False
766,2000,David Wingate,wingada01,NYK,,,7,False
1746,2000,DeMarco Johnson,johnsde02,NYK,,,5,False
1051,2000,Dean Garrett,garrede01,MIN,0.692,0.692,56,False
2000,2000,Dedric Willoughby,willode01,CHI,0.765,0.765,25,False
244,2000,Dee Brown,brownde01,TOR,0.688,0.688,38,False
209,2000,Dell Curry,curryde01,TOR,0.75,0.75,67,False
23,2000,Dennis Rodman,rodmade01,DAL,0.714,0.714,12,False
192,2000,Dennis Scott,scottde01,VAN,0.842,0.842,66,False
1507,2000,Derek Anderson,anderde01,LAC,0.877,0.877,64,False
965,2000,Derek Fisher,fishede01,LAL,0.724,0.724,78,False
1967,2000,Derek Hood,hoodde01,CHH,,,2,False
400,2000,Derek Strong,stronde01,ORL,0.786,0.786,20,False
934,2000,Derrick Coleman,colemde01,CHH,0.785,0.785,74,False
1760,2000,Derrick Dial,dialde01,SAS,0.6,0.6,8,False
365,2000,Derrick McKey,mckeyde01,IND,0.768,0.768,32,False
96,2000,Detlef Schrempf,schrede01,POR,0.833,0.833,77,False
1904,2000,Devean George,georgde01,LAL,0.659,0.659,49,False
1070,2000,Devin Gray,grayde01,HOU,0.655,0.655,21,False
54,2000,Dickey Simpkins,simpkdi01,CHI,0.542,0.542,69,False
87,2000,Dikembe Mutombo,mutomdi01,ATL,0.708,0.708,82,False
1901,2000,Dion Glover,glovedi01,ATL,0.729,0.729,30,False
1717,2000,Dirk Nowitzki,nowitdi01,DAL,0.83,0.83,82,False
931,2000,Don MacLean,macledo01,PHO,0.667,0.667,16,False
690,2000,Don Reid,reiddo01,2TM,0.706,0.706,38,True
681,2000,Donny Marshall,marshdo02,CLE,0.833,0.833,6,False
923,2000,Donyell Marshall,marshdo01,GSW,0.78,0.78,64,False
57,2000,Doug Christie,chrisdo01,TOR,0.843,0.843,73,False
77,2000,Doug Overton,overtdo01,BOS,0.952,0.952,48,False
28,2000,Doug West,westdo01,VAN,0.85,0.85,38,False
